order_id,customer_id,date,platform,sku,base_price,discount_rate,revenue,returned
ORD-01075,CUST-0771,2024-10-11,Amazon,AudioPro X1,179.95,0.04918212655164059,171.09967632703228,False
ORD-01076,CUST-0771,2024-10-18,Amazon,ActiveMove A4,79.95,0.028457078522713414,77.67485657210906,False
ORD-01077,CUST-0772,2024-04-17,Shopify,ComfortFit C3,169.95,0.03653184606314388,163.74141276156868,False
ORD-01078,CUST-0773,2024-03-29,Amazon,AudioPro X1,179.95,0.029447182425367438,174.6509795225551,False
ORD-01079,CUST-0774,2024-05-02,Amazon,ComfortFit C3,169.95,0.0230889077890245,166.02604012125528,False
ORD-01080,CUST-0774,2024-04-16,Shopify,ActiveMove A4,79.95,0.0006990856485682373,79.89410810239697,False
ORD-01081,CUST-0775,2024-01-12,Amazon,AudioPro X1,179.95,0.029889791636141652,174.5713319950763,False
ORD-01082,CUST-0776,2024-08-14,Amazon,AudioPro X1,179.95,0.01489236741800109,177.2701184831307,False
ORD-01083,CUST-0776,2024-08-26,Amazon,ActiveMove A4,79.95,0.03627060615964852,77.0501650375361,False
ORD-01084,CUST-0776,2024-08-05,Amazon,AudioPro X1,179.95,0.04392586045320079,172.0455414114465,False
ORD-01085,CUST-0777,2024-10-11,Amazon,AudioPro X1,179.95,0.00921841190098469,178.29114677841778,False
ORD-01086,CUST-0778,2024-08-17,Amazon,ComfortFit C3,169.95,0.041638751561367454,162.8734941721456,False
ORD-01087,CUST-0779,2024-09-23,Shopify,ComfortFit C3,169.95,0.014360628556368077,167.50941117684522,False
ORD-01088,CUST-0780,2024-10-28,Amazon,AudioPro X1,179.95,0.047509035540902085,171.40074905441466,False
ORD-01089,CUST-0781,2024-07-09,Shopify,ComfortFit C3,169.95,0.025450172274130912,165.62474322201143,False
ORD-01090,CUST-0782,2024-11-11,Shopify,WaterSound S2,149.95,0.026222469723612602,0.0,True
ORD-01091,CUST-0783,2024-08-07,Amazon,AudioPro X1,179.95,0.030525658204608005,174.45690780608078,False
ORD-01092,CUST-0784,2024-04-29,Amazon,ComfortFit C3,169.95,0.024603909326782303,0.0,True
ORD-01093,CUST-0785,2024-06-15,Amazon,ActiveMove A4,79.95,0.022577318048652824,78.14494342201021,False
ORD-01094,CUST-0785,2024-05-31,Amazon,ComfortFit C3,169.95,0.025774873798849525,165.5695601978855,False
ORD-01095,CUST-0786,2024-01-19,Amazon,AudioPro X1,179.95,0.007703786623654174,178.5637035970734,False
ORD-01096,CUST-0786,2024-02-25,Amazon,ActiveMove A4,79.95,0.002252979095986274,79.76987432127589,False
ORD-01097,CUST-0787,2024-05-22,Amazon,WaterSound S2,149.95,0.039764352239861134,143.98733538163282,False
ORD-01098,CUST-0787,2024-04-29,Shopify,WaterSound S2,149.95,0.01124064497550923,148.26446528592237,False
ORD-01099,CUST-0788,2024-07-04,Amazon,AudioPro X1,179.95,0.010696689140052363,178.02513078924756,False
ORD-01100,CUST-0789,2024-06-26,Amazon,WaterSound S2,149.95,0.02469179703259617,146.2474650349622,False
ORD-01101,CUST-0789,2024-05-26,Amazon,AudioPro X1,179.95,0.03612167115112066,0.0,True
ORD-01102,CUST-0790,2024-09-24,Amazon,AudioPro X1,179.95,0.025454165334497583,175.36952294805715,False
ORD-01103,CUST-0790,2024-09-03,Amazon,WaterSound S2,149.95,0.00866865783787541,148.65013475721057,False
ORD-01104,CUST-0791,2024-10-17,Amazon,WaterSound S2,149.95,0.03223968012303748,145.11565996555052,False
ORD-01105,CUST-0791,2024-10-15,Amazon,AudioPro X1,179.95,0.04931584211360065,171.07561421165755,False
ORD-01106,CUST-0792,2024-02-01,Amazon,AudioPro X1,179.95,0.03882954479916606,172.96262341339008,False
ORD-01107,CUST-0792,2024-03-07,Amazon,ActiveMove A4,79.95,0.035280990209007206,77.12928483278988,False
ORD-01108,CUST-0793,2024-02-28,Amazon,WaterSound S2,149.95,0.03332350980268525,144.95313970508732,False
ORD-01109,CUST-0794,2024-09-10,Amazon,ActiveMove A4,79.95,0.02531155180454401,77.92634143322671,False
ORD-01110,CUST-0794,2024-10-07,Amazon,AudioPro X1,179.95,0.04846203037684498,171.22925763368676,False
ORD-01111,CUST-0795,2024-02-20,Amazon,ActiveMove A4,79.95,0.04832046480617145,76.0867788387466,False
ORD-01112,CUST-0796,2024-09-12,Shopify,WaterSound S2,149.95,0.020084528428080718,146.9383249622093,False
ORD-01113,CUST-0797,2024-01-21,Shopify,ActiveMove A4,79.95,0.02937075818963334,77.60180788273883,False
ORD-01114,CUST-0798,2024-09-16,Amazon,WaterSound S2,149.95,0.04286639117667765,143.52218464305716,False
ORD-01115,CUST-0799,2024-05-07,Shopify,ComfortFit C3,169.95,0.0067215541417867015,168.80767187360334,False
ORD-01116,CUST-0800,2024-01-28,Amazon,ActiveMove A4,79.95,0.03364589121434882,77.26001099741282,False
ORD-01117,CUST-0801,2024-06-13,Amazon,AudioPro X1,179.95,0.0262551199071122,175.22539117271515,False
ORD-01118,CUST-0802,2024-05-08,Shopify,AudioPro X1,179.95,0.037216842141085005,173.25282925671175,False
ORD-01119,CUST-0803,2024-04-16,Amazon,AudioPro X1,179.95,0.04660808596068162,171.56287493137532,False
ORD-01120,CUST-0804,2024-03-25,Shopify,ComfortFit C3,169.95,0.029649424439125494,164.91108031657063,False
ORD-01121,CUST-0805,2024-09-07,Amazon,ActiveMove A4,79.95,0.04277429773479788,76.53019489610291,False
ORD-01122,CUST-0805,2024-08-28,Amazon,WaterSound S2,149.95,0.02656958965692189,145.96589003094454,False
ORD-01123,CUST-0806,2024-08-08,Amazon,ComfortFit C3,169.95,0.02571916232555101,165.5790283627726,False
ORD-01124,CUST-0806,2024-08-27,Amazon,ComfortFit C3,169.95,0.014998695407726626,167.40097171545685,False
ORD-01125,CUST-0806,2024-07-31,Amazon,ActiveMove A4,79.95,0.00900090225254034,79.2303778649094,False
ORD-01126,CUST-0807,2024-03-16,Amazon,WaterSound S2,149.95,0.0038363685964102946,149.37473652896827,False
ORD-01127,CUST-0808,2024-07-06,Shopify,AudioPro X1,179.95,0.04854885957945735,171.21363271867665,False
ORD-01128,CUST-0809,2024-12-14,Amazon,WaterSound S2,149.95,0.04172368717313142,143.69353310838892,False
ORD-01129,CUST-0810,2024-07-05,Amazon,WaterSound S2,149.95,0.014835872578952048,147.72536090678614,False
ORD-01130,CUST-0810,2024-05-13,Amazon,AudioPro X1,179.95,0.045221267115857514,0.0,True
ORD-01131,CUST-0811,2024-06-11,Shopify,ActiveMove A4,79.95,0.01618844878339831,78.65573351976731,False
ORD-01132,CUST-0812,2024-11-28,Amazon,ActiveMove A4,79.95,0.24291163526913256,60.52921476023286,False
ORD-01133,CUST-0812,2024-11-28,Shopify,AudioPro X1,179.95,0.24291163526913256,136.2380512333196,False
ORD-01134,CUST-0812,2024-10-11,Shopify,AudioPro X1,179.95,0.047291558555793485,171.43988403788495,False
ORD-01135,CUST-0813,2024-07-31,Amazon,WaterSound S2,149.95,0.01575279846593272,147.5878678700334,False
ORD-01136,CUST-0813,2024-08-28,Amazon,WaterSound S2,149.95,0.008293896233126775,148.70633025984262,False
ORD-01137,CUST-0814,2024-10-05,Amazon,AudioPro X1,179.95,0.01946934273338461,176.4464917751274,False
ORD-01138,CUST-0815,2024-03-17,Shopify,WaterSound S2,149.95,0.046876299337979155,142.92089891427,False
ORD-01139,CUST-0816,2024-04-30,Amazon,WaterSound S2,149.95,0.02805598708938717,145.74300473594639,False
ORD-01140,CUST-0817,2024-06-18,Shopify,ComfortFit C3,169.95,0.002150698219002767,169.58448883768048,False
ORD-01141,CUST-0817,2024-06-14,Amazon,WaterSound S2,149.95,0.03444778950855849,144.78455396319163,False
ORD-01142,CUST-0817,2024-05-26,Shopify,AudioPro X1,179.95,0.04633537521695453,171.611949229709,False
ORD-01143,CUST-0818,2024-03-14,Amazon,AudioPro X1,179.95,0.027326122891620883,175.0326641856528,False
ORD-01144,CUST-0819,2024-01-23,Shopify,AudioPro X1,179.95,0.04384594659354235,172.05992191049205,False
ORD-01145,CUST-0820,2024-05-18,Amazon,ActiveMove A4,79.95,0.019762704988445887,78.36997173617375,False
ORD-01146,CUST-0821,2024-05-30,Shopify,AudioPro X1,179.95,0.0015530828211516746,179.67052274633375,False
ORD-01147,CUST-0822,2024-02-09,Amazon,AudioPro X1,179.95,0.023016349238891644,175.80820795446144,False
ORD-01148,CUST-0823,2024-11-06,Amazon,AudioPro X1,179.95,0.024464507875188127,175.54761180785988,False
ORD-01149,CUST-0823,2024-10-30,Shopify,ComfortFit C3,169.95,0.03993859145573143,163.16243638209843,False
ORD-01150,CUST-0824,2024-06-13,Shopify,AudioPro X1,179.95,0.04842156379462349,171.2365395951575,False
ORD-01151,CUST-0824,2024-06-27,Shopify,AudioPro X1,179.95,0.0184187253792367,176.63555036800634,False
ORD-01152,CUST-0824,2024-06-01,Shopify,ComfortFit C3,169.95,0.008419264915152725,168.51914592766977,False
ORD-01153,CUST-0825,2024-11-01,Amazon,WaterSound S2,149.95,0.04941017463634871,142.5409443132795,False
ORD-01154,CUST-0825,2024-09-19,Amazon,AudioPro X1,179.95,0.018613982840495404,176.60041378785283,False
ORD-01155,CUST-0826,2024-06-23,Amazon,AudioPro X1,179.95,0.0016701503288717224,179.6494564483195,False
ORD-01156,CUST-0826,2024-07-16,Amazon,AudioPro X1,179.95,0.01122364347143014,177.93030535731614,False
ORD-01157,CUST-0827,2024-07-29,Amazon,WaterSound S2,149.95,0.01501135557706932,147.69904723121843,False
ORD-01158,CUST-0827,2024-07-25,Amazon,AudioPro X1,179.95,0.010847161270366796,177.9980533293975,False
ORD-01159,CUST-0827,2024-08-20,Shopify,AudioPro X1,179.95,0.030901876233847853,174.38920737171907,False
ORD-01160,CUST-0828,2024-02-06,Shopify,ComfortFit C3,169.95,0.038447523357969804,163.41584340531304,False
ORD-01161,CUST-0829,2024-10-01,Amazon,ComfortFit C3,169.95,0.023527234247561136,165.95154653962697,False
ORD-01162,CUST-0830,2024-05-20,Shopify,ComfortFit C3,169.95,0.013627382394651456,167.63402636202898,False
ORD-01163,CUST-0830,2024-05-22,Amazon,ComfortFit C3,169.95,0.015933757686643287,0.0,True
ORD-01164,CUST-0831,2024-08-06,Amazon,AudioPro X1,179.95,0.03208099993572045,174.1770240615671,False
ORD-01165,CUST-0831,2024-08-15,Shopify,WaterSound S2,149.95,0.008622053964661536,148.657123007999,False
ORD-01166,CUST-0832,2024-03-08,Amazon,AudioPro X1,179.95,0.03730410782864465,173.23712579623538,False
ORD-01167,CUST-0832,2024-02-02,Amazon,ComfortFit C3,169.95,0.04444421370419163,162.39670588097263,False
ORD-01168,CUST-0832,2024-01-26,Shopify,AudioPro X1,179.95,0.04256411061082655,172.29058829558176,False
ORD-01169,CUST-0833,2024-06-21,Amazon,AudioPro X1,179.95,0.019116308228012014,176.51002033436922,False
ORD-01170,CUST-0834,2024-05-31,Shopify,AudioPro X1,179.95,0.038350626499038476,173.04880476149802,False
ORD-01171,CUST-0835,2024-04-24,Amazon,AudioPro X1,179.95,0.007367638300836932,178.6241934877644,False
ORD-01172,CUST-0836,2024-04-25,Amazon,WaterSound S2,149.95,0.030475256122471553,145.38023534443536,False
ORD-01173,CUST-0836,2024-04-24,Shopify,AudioPro X1,179.95,0.00892420371735424,178.3440895410621,False
ORD-01174,CUST-0837,2024-10-21,Shopify,ComfortFit C3,169.95,0.0162375304483601,167.1904317003012,False
ORD-01175,CUST-0838,2024-10-07,Amazon,AudioPro X1,179.95,0.010437294119931462,178.07180892311834,False
ORD-01176,CUST-0839,2024-04-01,Amazon,WaterSound S2,149.95,0.016937063147674094,147.41028738100627,False
ORD-01177,CUST-0839,2024-02-17,Amazon,AudioPro X1,179.95,0.04884855273131305,171.1597029360002,False
ORD-01178,CUST-0840,2024-05-25,Amazon,AudioPro X1,179.95,0.02845334991210448,174.8298196833168,False
ORD-01179,CUST-0840,2024-05-20,Amazon,ComfortFit C3,169.95,0.03336224143166198,164.28008706868903,False
ORD-01180,CUST-0840,2024-05-16,Amazon,ComfortFit C3,169.95,0.01758174866689244,166.96198181406163,False
ORD-01181,CUST-0841,2024-05-26,Amazon,ActiveMove A4,79.95,0.01635457530008193,78.64245170475846,False
ORD-01182,CUST-0842,2024-04-07,Shopify,AudioPro X1,179.95,0.03806943325524737,173.09940548571822,False
ORD-01183,CUST-0843,2024-09-20,Amazon,AudioPro X1,179.95,0.0012404665021282903,179.726778052942,False
ORD-01184,CUST-0844,2024-07-07,Amazon,AudioPro X1,179.95,0.04174309590331979,172.4383298921976,False
ORD-01185,CUST-0845,2024-04-15,Amazon,AudioPro X1,179.95,0.014296022081981597,177.37743082634742,False
ORD-01186,CUST-0846,2024-03-29,Shopify,ActiveMove A4,79.95,0.021179291343953945,78.25671565705089,False
ORD-01187,CUST-0847,2024-01-10,Shopify,ActiveMove A4,79.95,0.01491902567807345,78.75722389703803,False
ORD-01188,CUST-0848,2024-11-27,Shopify,WaterSound S2,149.95,0.20291032676604384,119.52359650143173,False
ORD-01189,CUST-0848,2024-11-27,Amazon,ActiveMove A4,79.95,0.20291032676604384,63.7273193750548,False
ORD-01190,CUST-0849,2024-03-26,Amazon,ActiveMove A4,79.95,0.011408885856458557,79.03785957577614,False
ORD-01191,CUST-0850,2024-10-30,Shopify,ActiveMove A4,79.95,0.027688697714721905,77.73628861770798,False
ORD-01192,CUST-0851,2024-09-14,Amazon,ActiveMove A4,79.95,0.028511898228852407,77.67047373660326,False
ORD-01193,CUST-0852,2024-10-03,Amazon,WaterSound S2,149.95,0.015131114254094436,147.68108941759854,False
ORD-01194,CUST-0853,2024-11-07,Amazon,ActiveMove A4,79.95,0.016192544327850163,78.65540608098839,False
ORD-01195,CUST-0853,2024-10-24,Amazon,AudioPro X1,179.95,0.004498363943048045,179.14051940844848,False
ORD-01196,CUST-0854,2024-12-10,Amazon,ComfortFit C3,169.95,0.0022105371967850286,169.5743192034064,False
ORD-01197,CUST-0855,2024-09-14,Amazon,ActiveMove A4,79.95,0.04828957650534838,76.0892483583974,False
ORD-01198,CUST-0856,2024-06-30,Amazon,AudioPro X1,179.95,0.002369928896558199,179.52353129506434,False
ORD-01199,CUST-0856,2024-06-14,Shopify,AudioPro X1,179.95,0.027691545793391177,0.0,True
ORD-01200,CUST-0856,2024-07-23,Amazon,WaterSound S2,149.95,0.041713894952772786,143.6950014518317,False
ORD-01201,CUST-0857,2024-02-09,Amazon,AudioPro X1,179.95,0.027424179287456225,175.01501893722224,False
ORD-01202,CUST-0858,2024-03-25,Amazon,ActiveMove A4,79.95,0.04938355636167461,76.00178466888413,False
ORD-01203,CUST-0858,2024-04-23,Shopify,ActiveMove A4,79.95,0.023243546507717185,78.09167845670801,False
ORD-01204,CUST-0858,2024-05-05,Amazon,ComfortFit C3,169.95,0.033216742223113896,164.30481465918177,False
ORD-01205,CUST-0859,2024-04-01,Amazon,ActiveMove A4,79.95,0.011595056088445743,79.02297526572877,False
ORD-01206,CUST-0859,2024-04-25,Shopify,AudioPro X1,179.95,0.007417393145948626,178.61524010338655,False
ORD-01207,CUST-0860,2024-06-27,Shopify,AudioPro X1,179.95,0.04432820563155761,171.9731393966012,False
ORD-01208,CUST-0861,2024-05-26,Shopify,ActiveMove A4,79.95,0.029515600524538083,77.59022773806319,False
ORD-01209,CUST-0862,2024-09-08,Amazon,ActiveMove A4,79.95,0.04358084231644251,76.46571165680042,False
ORD-01210,CUST-0863,2024-04-03,Shopify,AudioPro X1,179.95,0.02983207026968675,174.58171895496986,False
ORD-01211,CUST-0864,2024-04-24,Amazon,AudioPro X1,179.95,0.039963298297998405,172.7586044712752,False
ORD-01212,CUST-0865,2024-11-20,Amazon,AudioPro X1,179.95,0.15371807349412647,152.28843267473192,False
ORD-01213,CUST-0865,2024-11-20,Shopify,ActiveMove A4,79.95,0.15371807349412647,67.66024002414458,False
ORD-01214,CUST-0865,2024-11-04,Amazon,ActiveMove A4,79.95,0.04906885521630974,76.02694502545603,False
ORD-01215,CUST-0866,2024-12-01,Amazon,AudioPro X1,179.95,0.021710929808420876,176.04311818097466,False
ORD-01216,CUST-0867,2024-04-24,Amazon,WaterSound S2,149.95,0.01139003778564281,148.24206383404285,False
ORD-01217,CUST-0867,2024-04-30,Shopify,AudioPro X1,179.95,0.0009274097862203734,179.78311260896962,False
ORD-01218,CUST-0868,2024-02-13,Amazon,ComfortFit C3,169.95,0.04904216841119493,161.61528347851743,False
ORD-01219,CUST-0869,2024-11-04,Amazon,ComfortFit C3,169.95,0.031706440543340146,164.56149042965933,False
ORD-01220,CUST-0869,2024-11-27,Shopify,WaterSound S2,149.95,0.2383133062327458,114.21491973039976,False
ORD-01221,CUST-0869,2024-11-27,Amazon,ActiveMove A4,79.95,0.2383133062327458,60.896851166691974,False
ORD-01222,CUST-0869,2024-11-21,Amazon,AudioPro X1,179.95,0.20811062446978965,142.50049312666133,False
ORD-01223,CUST-0869,2024-11-21,Amazon,AudioPro X1,179.95,0.20811062446978965,142.50049312666133,False
ORD-01224,CUST-0870,2024-07-20,Amazon,WaterSound S2,149.95,0.03415400867370677,144.82860639937766,False
ORD-01225,CUST-0871,2024-05-24,Shopify,WaterSound S2,149.95,0.01300579915076996,147.99978041734204,False
ORD-01226,CUST-0872,2024-02-24,Shopify,AudioPro X1,179.95,0.029468818632405865,174.64708608709856,False
ORD-01227,CUST-0873,2024-04-12,Amazon,ActiveMove A4,79.95,0.048970993656892614,76.03476905713144,False
ORD-01228,CUST-0874,2024-06-24,Shopify,AudioPro X1,179.95,0.016613953519599833,176.960319064148,False
ORD-01229,CUST-0875,2024-07-09,Amazon,ActiveMove A4,79.95,0.02219583490232699,78.17544299955895,False
ORD-01230,CUST-0876,2024-05-26,Shopify,AudioPro X1,179.95,0.01966153489864388,176.41190679498902,False
ORD-01231,CUST-0877,2024-10-02,Amazon,WaterSound S2,149.95,0.04929801510576749,142.55776263489017,False
ORD-01232,CUST-0878,2024-05-13,Amazon,AudioPro X1,179.95,0.007130002691484522,178.66695601566735,False
ORD-01233,CUST-0878,2024-05-10,Amazon,AudioPro X1,179.95,0.03360421953030315,173.90292069552194,False
ORD-01234,CUST-0878,2024-04-28,Amazon,ActiveMove A4,79.95,0.042428620479102314,76.55783179269577,False
ORD-01235,CUST-0879,2024-06-11,Amazon,ComfortFit C3,169.95,0.035148283177232176,163.97654927402937,False
ORD-01236,CUST-0879,2024-05-20,Amazon,WaterSound S2,149.95,0.028754318069255765,145.63829000551507,False
ORD-01237,CUST-0880,2024-04-03,Amazon,AudioPro X1,179.95,0.008276764634693302,178.46059620398694,False
ORD-01238,CUST-0881,2024-08-13,Shopify,ActiveMove A4,79.95,0.03614575264614677,77.06014707594058,False
ORD-01239,CUST-0881,2024-08-27,Amazon,AudioPro X1,179.95,0.027301229666037513,175.03714372159652,False
ORD-01240,CUST-0882,2024-06-02,Shopify,ComfortFit C3,169.95,0.015417753531615515,167.3297527873019,False
ORD-01241,CUST-0883,2024-04-07,Shopify,WaterSound S2,149.95,0.005463077829542862,149.13081147946005,False
ORD-01242,CUST-0884,2024-08-20,Shopify,AudioPro X1,179.95,0.029911887992594827,174.56735575573256,False
ORD-01243,CUST-0885,2024-03-20,Shopify,ActiveMove A4,79.95,0.04019717653880261,76.73623573572273,False
ORD-01244,CUST-0886,2024-01-30,Amazon,WaterSound S2,149.95,0.010811644719549563,148.32879387430353,False
ORD-01245,CUST-0886,2024-02-23,Amazon,ActiveMove A4,79.95,0.012622123151398379,78.9408612540457,False
ORD-01246,CUST-0887,2024-04-25,Amazon,AudioPro X1,179.95,0.045061201148889465,171.84123685325733,False
ORD-01247,CUST-0888,2024-07-24,Shopify,AudioPro X1,179.95,0.02733935624141419,175.03028284435752,False
ORD-01248,CUST-0888,2024-06-11,Amazon,WaterSound S2,149.95,0.04050346541146138,143.87650536155135,False
ORD-01249,CUST-0888,2024-06-20,Amazon,ActiveMove A4,79.95,0.002150108272228596,79.77809884363532,False
ORD-01250,CUST-0889,2024-10-23,Shopify,ComfortFit C3,169.95,0.04061197693043736,163.04799452067215,False
ORD-01251,CUST-0889,2024-12-03,Amazon,AudioPro X1,179.95,0.016882808440046977,176.91193862121352,False
ORD-01252,CUST-0890,2024-09-15,Amazon,ActiveMove A4,79.95,0.0434884284006963,76.47310014936433,False
ORD-01253,CUST-0891,2024-07-18,Shopify,ActiveMove A4,79.95,0.009407346360470449,79.1978826584804,False
ORD-01254,CUST-0892,2024-02-25,Shopify,AudioPro X1,179.95,0.014332962422362634,177.37078341209585,False
ORD-01255,CUST-0892,2024-03-27,Amazon,WaterSound S2,149.95,0.028594129413305504,145.66231029447482,False
ORD-01256,CUST-0893,2024-05-14,Amazon,ComfortFit C3,169.95,0.035755280680904465,163.87339004828027,False
ORD-01257,CUST-0894,2024-11-19,Amazon,ActiveMove A4,79.95,0.02627748350751148,77.84911519357446,False
ORD-01258,CUST-0895,2024-09-14,Shopify,WaterSound S2,149.95,0.04363981625397215,143.40620955271686,False
ORD-01259,CUST-0896,2024-09-06,Amazon,AudioPro X1,179.95,0.04613379142621206,171.64822423285312,False
ORD-01260,CUST-0897,2024-04-30,Amazon,AudioPro X1,179.95,0.039434321461571206,0.0,True
ORD-01261,CUST-0897,2024-04-15,Shopify,ActiveMove A4,79.95,0.04192063655836854,76.59844510715844,False
ORD-01262,CUST-0898,2024-01-31,Amazon,AudioPro X1,179.95,0.03928910751968772,172.87992510183219,False
ORD-01263,CUST-0899,2024-02-13,Amazon,ComfortFit C3,169.95,0.04095651107805007,162.98944094228537,False
ORD-01264,CUST-0900,2024-05-11,Amazon,AudioPro X1,179.95,0.03802790577599615,173.1068783556095,False
ORD-01265,CUST-0901,2024-06-07,Amazon,ComfortFit C3,169.95,0.0038797790988074512,0.0,True
ORD-01266,CUST-0901,2024-05-08,Shopify,ActiveMove A4,79.95,0.03471986637399567,77.17414668339904,False
ORD-01267,CUST-0901,2024-05-04,Amazon,ComfortFit C3,169.95,0.04105618130588622,162.97250198706465,False
ORD-01268,CUST-0902,2024-11-27,Shopify,AudioPro X1,179.95,0.20263987958652735,143.4849536684044,False
ORD-01269,CUST-0902,2024-11-27,Amazon,WaterSound S2,149.95,0.20263987958652735,119.5641500560002,False
ORD-01270,CUST-0903,2024-07-29,Shopify,ActiveMove A4,79.95,0.03043437639414004,77.5167716072885,False
ORD-01271,CUST-0903,2024-06-21,Amazon,ActiveMove A4,79.95,0.019034776783867197,78.42816959612982,False
ORD-01272,CUST-0904,2024-10-13,Amazon,ActiveMove A4,79.95,0.01776698541097735,78.52952951639237,False
ORD-01273,CUST-0905,2024-09-20,Shopify,ActiveMove A4,79.95,0.0442073606492861,76.41562151608957,False
ORD-01274,CUST-0906,2024-08-24,Amazon,WaterSound S2,149.95,0.015478467611911573,147.62900378159387,False
ORD-01275,CUST-0907,2024-02-09,Shopify,AudioPro X1,179.95,0.009917823412466654,178.16528767692662,False
ORD-01276,CUST-0908,2024-07-18,Amazon,ComfortFit C3,169.95,0.03646332029183167,163.7530587164032,False
ORD-01277,CUST-0909,2024-05-26,Shopify,AudioPro X1,179.95,0.043238349604609885,172.16925898865043,False
ORD-01278,CUST-0910,2024-10-09,Amazon,AudioPro X1,179.95,0.04506934284053286,171.8397717558461,False
ORD-01279,CUST-0911,2024-06-27,Amazon,ActiveMove A4,79.95,0.007419268910873883,79.35682945057563,False
ORD-01280,CUST-0912,2024-03-20,Amazon,WaterSound S2,149.95,0.009840587473015356,148.47440390842135,False
ORD-01281,CUST-0913,2024-07-03,Amazon,ComfortFit C3,169.95,0.0201376809373721,166.5276011246936,False
ORD-01282,CUST-0914,2024-06-03,Shopify,AudioPro X1,179.95,0.03766297692979094,0.0,True
ORD-01283,CUST-0915,2024-05-26,Shopify,AudioPro X1,179.95,0.009626495771906975,178.21771208584533,False
ORD-01284,CUST-0915,2024-05-07,Amazon,ComfortFit C3,169.95,0.024833863678886375,165.72948486777324,False
ORD-01285,CUST-0915,2024-04-22,Amazon,ComfortFit C3,169.95,0.03542895625324996,163.92884888476016,False
ORD-01286,CUST-0916,2024-05-20,Amazon,AudioPro X1,179.95,0.038428758620469926,173.03474488624644,False
ORD-01287,CUST-0917,2024-09-19,Amazon,AudioPro X1,179.95,0.00027970779409347557,179.89966658245288,False
ORD-01288,CUST-0918,2024-12-01,Shopify,WaterSound S2,149.95,0.02146600214270883,146.73117297870078,False
ORD-01289,CUST-0919,2024-11-30,Shopify,WaterSound S2,149.95,0.23391216031061648,114.87487156142305,False
ORD-01290,CUST-0919,2024-11-30,Amazon,WaterSound S2,149.95,0.23391216031061648,114.87487156142305,False
ORD-01291,CUST-0919,2024-11-15,Shopify,ComfortFit C3,169.95,0.022375448284316996,166.14729256408032,False
ORD-01292,CUST-0920,2024-12-06,Amazon,AudioPro X1,179.95,0.0004174868756884831,179.87487323671985,False
ORD-01293,CUST-0920,2024-11-01,Amazon,AudioPro X1,179.95,0.0434481886424147,172.13149845379746,False
ORD-01294,CUST-0920,2024-11-15,Amazon,WaterSound S2,149.95,0.03390301883938376,144.8662423250344,False
ORD-01295,CUST-0921,2024-12-04,Shopify,ComfortFit C3,169.95,0.004734268736396142,169.14541102824947,False
ORD-01296,CUST-0921,2024-11-07,Shopify,AudioPro X1,179.95,0.03207851477825499,174.177471265653,False
ORD-01297,CUST-0922,2024-03-11,Shopify,AudioPro X1,179.95,0.022479329955588923,175.90484457449176,False
ORD-01298,CUST-0923,2024-06-12,Amazon,AudioPro X1,179.95,0.008856772739650126,178.35622374549996,False
ORD-01299,CUST-0923,2024-05-30,Amazon,AudioPro X1,179.95,0.028897487042392145,174.74989720672153,False
ORD-01300,CUST-0923,2024-06-30,Shopify,ActiveMove A4,79.95,0.005266694712248216,79.52892775775577,False
ORD-01301,CUST-0924,2024-01-18,Amazon,AudioPro X1,179.95,0.04082269278002791,172.60395643423396,False
ORD-01302,CUST-0925,2024-10-27,Amazon,ActiveMove A4,79.95,0.02150929333892565,78.2303319975529,False
ORD-01303,CUST-0926,2024-03-24,Shopify,AudioPro X1,179.95,0.016985727191804217,0.0,True
ORD-01304,CUST-0926,2024-04-04,Amazon,ActiveMove A4,79.95,0.039348036349270456,76.80412449387583,False
ORD-01305,CUST-0927,2024-05-19,Shopify,AudioPro X1,179.95,0.029434448716800805,174.6532709534117,False
ORD-01306,CUST-0927,2024-05-20,Amazon,WaterSound S2,149.95,0.030796600354333438,145.3320497768677,False
ORD-01307,CUST-0928,2024-09-06,Shopify,AudioPro X1,179.95,0.04515005425757482,171.8252477363494,False
ORD-01308,CUST-0929,2024-03-10,Shopify,ActiveMove A4,79.95,0.02659454788295499,77.82376589675775,False
ORD-01309,CUST-0930,2024-08-18,Shopify,ComfortFit C3,169.95,0.01783981278274673,166.9181238175722,False
ORD-01310,CUST-0931,2024-06-20,Shopify,AudioPro X1,179.95,0.046923102656233444,171.5061876770108,False
ORD-01311,CUST-0932,2024-05-16,Shopify,WaterSound S2,149.95,0.03507453077646816,144.69057411006858,False
ORD-01312,CUST-0933,2024-09-09,Shopify,ActiveMove A4,79.95,0.0412804336253797,76.6496293316509,False
ORD-01313,CUST-0934,2024-05-06,Shopify,AudioPro X1,179.95,0.005988346595544248,178.8723970301318,False
ORD-01314,CUST-0935,2024-04-21,Amazon,AudioPro X1,179.95,0.005554860442299525,178.9504028634082,False
ORD-01315,CUST-0936,2024-07-09,Amazon,AudioPro X1,179.95,0.01750194506929765,176.80052498477986,False
ORD-01316,CUST-0937,2024-05-24,Shopify,ComfortFit C3,169.95,0.0033514039518761363,169.38042889837863,False
ORD-01317,CUST-0938,2024-10-28,Amazon,WaterSound S2,149.95,0.02633727479024699,146.00072564520246,False
